setup,run,k_actions,no_epidemic,timestep,susceptible_nodes,infection_1_nodes,infection_2_nodes,infection_3_nodes,epidemic_cards_drawn,outbreaks,deck_empty,player_stack,infection_stack,infection_discard_stack,infection_rate_counter
baseline,221,0,2,22,0,0,0,48,2,32,False,4,40,8,2
baseline,221,0,2,23,0,0,0,48,2,34,False,2,38,10,2
baseline,221,0,2,24,0,0,0,48,2,36,False,0,36,12,2
baseline,222,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,222,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,222,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,222,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,222,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,222,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,222,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,222,0,2,6,25,17,3,3,0,0,False,36,25,23,0
baseline,222,0,2,7,23,19,3,3,0,0,False,34,23,25,0
baseline,222,0,2,8,21,21,3,3,0,0,False,32,21,27,0
baseline,222,0,2,9,19,23,3,3,0,0,False,30,19,29,0
baseline,222,0,2,10,17,25,3,3,0,0,False,28,17,31,0
baseline,222,0,2,11,15,21,8,4,1,1,False,26,46,2,1
baseline,222,0,2,12,15,19,10,4,1,1,False,24,44,4,1
baseline,222,0,2,13,15,17,12,4,1,1,False,22,42,6,1
baseline,222,0,2,14,15,15,14,4,1,1,False,20,40,8,1
baseline,222,0,2,15,15,12,16,5,1,2,False,18,38,10,1
baseline,222,0,2,16,12,12,15,9,1,3,False,16,36,12,1
baseline,222,0,2,17,6,6,5,31,2,6,False,14,46,2,2
baseline,222,0,2,18,6,6,3,33,2,6,False,12,44,4,2
baseline,222,0,2,19,0,2,2,44,2,8,False,10,42,6,2
baseline,222,0,2,20,0,0,0,48,2,10,False,8,40,8,2
baseline,222,0,2,21,0,0,0,48,2,12,False,6,38,10,2
baseline,222,0,2,22,0,0,0,48,2,14,False,4,36,12,2
baseline,222,0,2,23,0,0,0,48,2,16,False,2,34,14,2
baseline,222,0,2,24,0,0,0,48,2,18,False,0,32,16,2
baseline,223,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,223,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,223,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,223,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,223,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,223,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,223,0,2,5,26,11,5,6,1,1,False,38,46,2,1
baseline,223,0,2,6,26,9,7,6,1,1,False,36,44,4,1
baseline,223,0,2,7,26,7,9,6,1,1,False,34,42,6,1
baseline,223,0,2,8,26,5,11,6,1,1,False,32,40,8,1
baseline,223,0,2,9,22,3,9,14,1,3,False,30,38,10,1
baseline,223,0,2,10,22,2,9,15,1,3,False,28,36,12,1
baseline,223,0,2,11,16,5,8,19,1,4,False,26,34,14,1
baseline,223,0,2,12,12,4,5,27,1,5,False,24,32,16,1
baseline,223,0,2,13,3,2,6,37,1,7,False,22,30,18,1
baseline,223,0,2,14,0,1,1,46,1,9,False,20,28,20,1
baseline,223,0,2,15,0,0,0,48,1,10,False,18,26,22,1
baseline,223,0,2,16,0,0,0,48,1,12,False,16,24,24,1
baseline,223,0,2,17,0,0,0,48,2,15,False,14,46,2,2
baseline,223,0,2,18,0,0,0,48,2,17,False,12,44,4,2
baseline,223,0,2,19,0,0,0,48,2,19,False,10,42,6,2
baseline,223,0,2,20,0,0,0,48,2,21,False,8,40,8,2
baseline,223,0,2,21,0,0,0,48,2,23,False,6,38,10,2
baseline,223,0,2,22,0,0,0,48,2,25,False,4,36,12,2
baseline,223,0,2,23,0,0,0,48,2,27,False,2,34,14,2
baseline,223,0,2,24,0,0,0,48,2,29,False,0,32,16,2
baseline,224,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,224,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,224,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,224,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,224,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,224,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,224,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,224,0,2,6,25,17,3,3,0,0,False,36,25,23,0
baseline,224,0,2,7,23,19,3,3,0,0,False,34,23,25,0
baseline,224,0,2,8,21,21,3,3,0,0,False,32,21,27,0
baseline,224,0,2,9,19,23,3,3,0,0,False,30,19,29,0
baseline,224,0,2,10,17,25,3,3,0,0,False,28,17,31,0
baseline,224,0,2,11,14,24,5,5,1,1,False,26,46,2,1
baseline,224,0,2,12,14,18,9,7,1,2,False,24,44,4,1
baseline,224,0,2,13,14,16,11,7,1,2,False,22,42,6,1
baseline,224,0,2,14,10,19,8,11,2,3,False,20,46,2,2
baseline,224,0,2,15,8,15,9,16,2,5,False,18,44,4,2
baseline,224,0,2,16,4,11,9,24,2,6,False,16,42,6,2
baseline,224,0,2,17,4,10,9,25,2,7,False,14,40,8,2
baseline,224,0,2,18,4,8,11,25,2,7,False,12,38,10,2
baseline,224,0,2,19,0,0,3,45,2,9,False,10,36,12,2
baseline,224,0,2,20,0,0,0,48,2,11,False,8,34,14,2
baseline,224,0,2,21,0,0,0,48,2,13,False,6,32,16,2
baseline,224,0,2,22,0,0,0,48,2,15,False,4,30,18,2
baseline,224,0,2,23,0,0,0,48,2,17,False,2,28,20,2
baseline,224,0,2,24,0,0,0,48,2,19,False,0,26,22,2
baseline,225,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,225,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,225,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,225,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,225,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,225,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,225,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,225,0,2,6,25,17,3,3,0,0,False,36,25,23,0
baseline,225,0,2,7,23,19,3,3,0,0,False,34,23,25,0
baseline,225,0,2,8,21,21,3,3,0,0,False,32,21,27,0
baseline,225,0,2,9,19,23,3,3,0,0,False,30,19,29,0
baseline,225,0,2,10,8,22,8,10,1,3,False,28,46,2,1
baseline,225,0,2,11,4,16,7,21,1,5,False,26,44,4,1
baseline,225,0,2,12,3,11,8,26,1,6,False,24,42,6,1
baseline,225,0,2,13,2,6,6,34,1,7,False,22,40,8,1
baseline,225,0,2,14,0,1,1,46,1,9,False,20,38,10,1
baseline,225,0,2,15,0,0,0,48,1,11,False,18,36,12,1
baseline,225,0,2,16,0,0,0,48,1,13,False,16,34,14,1
baseline,225,0,2,17,0,0,0,48,1,15,False,14,32,16,1
baseline,225,0,2,18,0,0,0,48,1,17,False,12,30,18,1
baseline,225,0,2,19,0,0,0,48,2,20,False,10,46,2,2
baseline,225,0,2,20,0,0,0,48,2,22,False,8,44,4,2
baseline,225,0,2,21,0,0,0,48,2,24,False,6,42,6,2
baseline,225,0,2,22,0,0,0,48,2,26,False,4,40,8,2
baseline,225,0,2,23,0,0,0,48,2,28,False,2,38,10,2
baseline,225,0,2,24,0,0,0,48,2,30,False,0,36,12,2
baseline,226,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,226,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,226,0,2,1,34,5,4,5,1,1,False,46,46,2,1
baseline,226,0,2,2,34,4,4,6,1,1,False,44,44,4,1
baseline,226,0,2,3,25,4,7,12,1,3,False,42,42,6,1
baseline,226,0,2,4,22,6,8,12,1,4,False,40,40,8,1
baseline,226,0,2,5,19,5,5,19,1,5,False,38,38,10,1
baseline,226,0,2,6,16,7,5,20,1,6,False,36,36,12,1
baseline,226,0,2,7,10,5,5,28,1,8,False,34,34,14,1
baseline,226,0,2,8,7,2,4,35,1,9,False,32,32,16,1
baseline,226,0,2,9,1,4,0,43,1,10,False,30,30,18,1
baseline,226,0,2,10,0,1,0,47,1,12,False,28,28,20,1
baseline,226,0,2,11,0,0,0,48,1,14,False,26,26,22,1
baseline,226,0,2,12,0,0,0,48,1,16,False,24,24,24,1
baseline,226,0,2,13,0,0,0,48,1,18,False,22,22,26,1
baseline,226,0,2,14,0,0,0,48,1,20,False,20,20,28,1
baseline,226,0,2,15,0,0,0,48,1,22,False,18,18,30,1
baseline,226,0,2,16,0,0,0,48,1,24,False,16,16,32,1
baseline,226,0,2,17,0,0,0,48,1,26,False,14,14,34,1
baseline,226,0,2,18,0,0,0,48,2,29,False,12,46,2,2
baseline,226,0,2,19,0,0,0,48,2,31,False,10,44,4,2
baseline,226,0,2,20,0,0,0,48,2,33,False,8,42,6,2
baseline,226,0,2,21,0,0,0,48,2,35,False,6,40,8,2
baseline,226,0,2,22,0,0,0,48,2,37,False,4,38,10,2
baseline,226,0,2,23,0,0,0,48,2,39,False,2,36,12,2
baseline,226,0,2,24,0,0,0,48,2,41,False,0,34,14,2
baseline,227,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,227,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,227,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,227,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,227,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,227,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,227,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,227,0,2,6,25,17,3,3,0,0,False,36,25,23,0
baseline,227,0,2,7,23,19,3,3,0,0,False,34,23,25,0
baseline,227,0,2,8,21,21,3,3,0,0,False,32,21,27,0
baseline,227,0,2,9,19,23,3,3,0,0,False,30,19,29,0
baseline,227,0,2,10,15,23,6,4,1,1,False,28,46,2,1
baseline,227,0,2,11,15,21,8,4,1,1,False,26,44,4,1
baseline,227,0,2,12,15,19,10,4,1,1,False,24,42,6,1
baseline,227,0,2,13,15,17,12,4,1,1,False,22,40,8,1
baseline,227,0,2,14,15,13,15,5,1,2,False,20,38,10,1
baseline,227,0,2,15,10,13,14,11,1,4,False,18,36,12,1
baseline,227,0,2,16,10,12,14,12,1,4,False,16,34,14,1
baseline,227,0,2,17,10,10,16,12,1,4,False,14,32,16,1
baseline,227,0,2,18,10,9,16,13,1,4,False,12,30,18,1
baseline,227,0,2,19,7,3,13,25,1,6,False,10,28,20,1
baseline,227,0,2,20,7,2,13,26,1,6,False,8,26,22,1
baseline,227,0,2,21,2,4,9,33,1,7,False,6,24,24,1
baseline,227,0,2,22,0,0,0,48,2,10,False,4,46,2,2
baseline,227,0,2,23,0,0,0,48,2,12,False,2,44,4,2
baseline,227,0,2,24,0,0,0,48,2,14,False,0,42,6,2
baseline,228,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,228,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,228,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,228,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,228,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,228,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,228,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,228,0,2,6,25,12,6,5,1,1,False,36,46,2,1
baseline,228,0,2,7,23,13,6,6,1,2,False,34,44,4,1
baseline,228,0,2,8,23,11,8,6,1,2,False,32,42,6,1
baseline,228,0,2,9,23,10,8,7,1,2,False,30,40,8,1
baseline,228,0,2,10,23,8,10,7,1,2,False,28,38,10,1
baseline,228,0,2,11,20,7,11,10,1,3,False,26,36,12,1
baseline,228,0,2,12,16,5,7,20,1,5,False,24,34,14,1
baseline,228,0,2,13,1,0,2,45,2,8,False,22,46,2,2
baseline,228,0,2,14,0,0,1,47,2,10,False,20,44,4,2
baseline,228,0,2,15,0,0,0,48,2,12,False,18,42,6,2
baseline,228,0,2,16,0,0,0,48,2,14,False,16,40,8,2
baseline,228,0,2,17,0,0,0,48,2,16,False,14,38,10,2
baseline,228,0,2,18,0,0,0,48,2,18,False,12,36,12,2
baseline,228,0,2,19,0,0,0,48,2,20,False,10,34,14,2
baseline,228,0,2,20,0,0,0,48,2,22,False,8,32,16,2
baseline,228,0,2,21,0,0,0,48,2,24,False,6,30,18,2
baseline,228,0,2,22,0,0,0,48,2,26,False,4,28,20,2
baseline,228,0,2,23,0,0,0,48,2,28,False,2,26,22,2
baseline,228,0,2,24,0,0,0,48,2,30,False,0,24,24,2
baseline,229,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,229,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,229,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,229,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,229,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,229,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,229,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,229,0,2,6,25,17,3,3,0,0,False,36,25,23,0
baseline,229,0,2,7,23,19,3,3,0,0,False,34,23,25,0
baseline,229,0,2,8,21,21,3,3,0,0,False,32,21,27,0
baseline,229,0,2,9,16,22,6,4,1,1,False,30,46,2,1
baseline,229,0,2,10,14,21,9,4,1,2,False,28,44,4,1
baseline,229,0,2,11,14,19,11,4,1,2,False,26,42,6,1
baseline,229,0,2,12,14,17,13,4,1,2,False,24,40,8,1
baseline,229,0,2,13,14,15,15,4,1,2,False,22,38,10,1
baseline,229,0,2,14,14,11,17,6,1,3,False,20,36,12,1
baseline,229,0,2,15,7,8,9,24,2,5,False,18,46,2,2
baseline,229,0,2,16,1,6,1,40,2,7,False,16,44,4,2
baseline,229,0,2,17,0,0,2,46,2,9,False,14,42,6,2
baseline,229,0,2,18,0,0,0,48,2,11,False,12,40,8,2
baseline,229,0,2,19,0,0,0,48,2,13,False,10,38,10,2
baseline,229,0,2,20,0,0,0,48,2,15,False,8,36,12,2
baseline,229,0,2,21,0,0,0,48,2,17,False,6,34,14,2
baseline,229,0,2,22,0,0,0,48,2,19,False,4,32,16,2
baseline,229,0,2,23,0,0,0,48,2,21,False,2,30,18,2
baseline,229,0,2,24,0,0,0,48,2,23,False,0,28,20,2
baseline,230,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,230,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,230,0,2,1,33,6,4,5,1,1,False,46,46,2,1
baseline,230,0,2,2,30,7,5,6,1,2,False,44,44,4,1
baseline,230,0,2,3,23,14,4,7,1,3,False,42,42,6,1
baseline,230,0,2,4,22,9,9,8,1,4,False,40,40,8,1
baseline,230,0,2,5,19,8,7,14,1,5,False,38,38,10,1
baseline,230,0,2,6,19,1,13,15,1,6,False,36,36,12,1
baseline,230,0,2,7,14,3,11,20,1,7,False,34,34,14,1
baseline,230,0,2,8,9,3,10,26,1,8,False,32,32,16,1
baseline,230,0,2,9,8,4,9,27,1,8,False,30,30,18,1
baseline,230,0,2,10,3,3,7,35,1,10,False,28,28,20,1
baseline,230,0,2,11,0,1,3,44,1,12,False,26,26,22,1
baseline,230,0,2,12,0,0,1,47,1,14,False,24,24,24,1
baseline,230,0,2,13,0,0,0,48,1,16,False,22,22,26,1
baseline,230,0,2,14,0,0,0,48,2,19,False,20,46,2,2
baseline,230,0,2,15,0,0,0,48,2,21,False,18,44,4,2
baseline,230,0,2,16,0,0,0,48,2,23,False,16,42,6,2
baseline,230,0,2,17,0,0,0,48,2,25,False,14,40,8,2
baseline,230,0,2,18,0,0,0,48,2,27,False,12,38,10,2
baseline,230,0,2,19,0,0,0,48,2,29,False,10,36,12,2
baseline,230,0,2,20,0,0,0,48,2,31,False,8,34,14,2
baseline,230,0,2,21,0,0,0,48,2,33,False,6,32,16,2
baseline,230,0,2,22,0,0,0,48,2,35,False,4,30,18,2
baseline,230,0,2,23,0,0,0,48,2,37,False,2,28,20,2
baseline,230,0,2,24,0,0,0,48,2,39,False,0,26,22,2
baseline,231,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,231,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,231,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,231,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,231,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,231,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,231,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,231,0,2,6,25,17,3,3,0,0,False,36,25,23,0
baseline,231,0,2,7,21,15,5,7,1,2,False,34,46,2,1
baseline,231,0,2,8,21,13,7,7,1,2,False,32,44,4,1
baseline,231,0,2,9,21,12,7,8,1,2,False,30,42,6,1
baseline,231,0,2,10,21,10,9,8,1,2,False,28,40,8,1
baseline,231,0,2,11,20,10,8,10,1,3,False,26,38,10,1
baseline,231,0,2,12,20,8,10,10,1,3,False,24,36,12,1
baseline,231,0,2,13,18,6,8,16,1,4,False,22,34,14,1
baseline,231,0,2,14,18,4,10,16,1,4,False,20,32,16,1
baseline,231,0,2,15,3,3,5,37,1,6,False,18,30,18,1
baseline,231,0,2,16,1,1,0,46,1,8,False,16,28,20,1
baseline,231,0,2,17,0,0,1,47,2,11,False,14,46,2,2
baseline,231,0,2,18,0,0,0,48,2,13,False,12,44,4,2
baseline,231,0,2,19,0,0,0,48,2,15,False,10,42,6,2
baseline,231,0,2,20,0,0,0,48,2,17,False,8,40,8,2
baseline,231,0,2,21,0,0,0,48,2,19,False,6,38,10,2
baseline,231,0,2,22,0,0,0,48,2,21,False,4,36,12,2
baseline,231,0,2,23,0,0,0,48,2,23,False,2,34,14,2
baseline,231,0,2,24,0,0,0,48,2,25,False,0,32,16,2
baseline,232,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,232,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,232,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,232,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,232,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,232,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,232,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,232,0,2,6,25,17,3,3,0,0,False,36,25,23,0
baseline,232,0,2,7,23,19,3,3,0,0,False,34,23,25,0
baseline,232,0,2,8,21,21,3,3,0,0,False,32,21,27,0
baseline,232,0,2,9,19,23,3,3,0,0,False,30,19,29,0
baseline,232,0,2,10,18,20,6,4,1,1,False,28,46,2,1
baseline,232,0,2,11,17,20,5,6,1,2,False,26,44,4,1
baseline,232,0,2,12,17,18,7,6,1,2,False,24,42,6,1
baseline,232,0,2,13,14,11,11,12,1,4,False,22,40,8,1
baseline,232,0,2,14,12,9,8,19,1,5,False,20,38,10,1
baseline,232,0,2,15,6,10,11,21,1,6,False,18,36,12,1
baseline,232,0,2,16,4,3,8,33,2,8,False,16,46,2,2
baseline,232,0,2,17,0,0,0,48,2,10,False,14,44,4,2
baseline,232,0,2,18,0,0,0,48,2,12,False,12,42,6,2
baseline,232,0,2,19,0,0,0,48,2,14,False,10,40,8,2
baseline,232,0,2,20,0,0,0,48,2,16,False,8,38,10,2
baseline,232,0,2,21,0,0,0,48,2,18,False,6,36,12,2
baseline,232,0,2,22,0,0,0,48,2,20,False,4,34,14,2
baseline,232,0,2,23,0,0,0,48,2,22,False,2,32,16,2
baseline,232,0,2,24,0,0,0,48,2,24,False,0,30,18,2
baseline,233,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,233,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,233,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,233,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,233,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,233,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,233,0,2,5,28,9,6,5,1,1,False,38,46,2,1
baseline,233,0,2,6,28,8,6,6,1,1,False,36,44,4,1
baseline,233,0,2,7,28,8,4,8,1,1,False,34,42,6,1
baseline,233,0,2,8,28,6,6,8,1,1,False,32,40,8,1
baseline,233,0,2,9,24,10,5,9,1,2,False,30,38,10,1
baseline,233,0,2,10,24,9,5,10,1,2,False,28,36,12,1
baseline,233,0,2,11,22,8,7,11,1,3,False,26,34,14,1
baseline,233,0,2,12,22,7,7,12,1,3,False,24,32,16,1
baseline,233,0,2,13,15,12,6,15,1,4,False,22,30,18,1
baseline,233,0,2,14,14,10,8,16,1,5,False,20,28,20,1
baseline,233,0,2,15,13,10,9,16,1,5,False,18,26,22,1
baseline,233,0,2,16,12,11,8,17,1,5,False,16,24,24,1
baseline,233,0,2,17,11,11,9,17,1,5,False,14,22,26,1
baseline,233,0,2,18,10,12,8,18,1,5,False,12,20,28,1
baseline,233,0,2,19,9,12,9,18,1,5,False,10,18,30,1
baseline,233,0,2,20,8,12,10,18,1,5,False,8,16,32,1
baseline,233,0,2,21,7,13,9,19,1,5,False,6,14,34,1
baseline,233,0,2,22,5,15,9,19,1,5,False,4,12,36,1
baseline,233,0,2,23,4,15,10,19,1,5,False,2,10,38,1
baseline,233,0,2,24,0,0,0,48,2,8,False,0,46,2,2
baseline,234,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,234,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,234,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,234,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,234,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,234,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,234,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,234,0,2,6,25,17,3,3,0,0,False,36,25,23,0
baseline,234,0,2,7,23,19,3,3,0,0,False,34,23,25,0
baseline,234,0,2,8,21,21,3,3,0,0,False,32,21,27,0
baseline,234,0,2,9,19,23,3,3,0,0,False,30,19,29,0
baseline,234,0,2,10,17,25,3,3,0,0,False,28,17,31,0
baseline,234,0,2,11,16,21,6,5,1,1,False,26,46,2,1
baseline,234,0,2,12,16,19,8,5,1,1,False,24,44,4,1
baseline,234,0,2,13,16,18,8,6,1,1,False,22,42,6,1
baseline,234,0,2,14,16,16,10,6,1,1,False,20,40,8,1
baseline,234,0,2,15,16,14,12,6,1,1,False,18,38,10,1
baseline,234,0,2,16,13,16,12,7,1,2,False,16,36,12,1
baseline,234,0,2,17,13,15,12,8,1,2,False,14,34,14,1
baseline,234,0,2,18,10,16,9,13,2,3,False,12,46,2,2
baseline,234,0,2,19,10,15,8,15,2,4,False,10,44,4,2
baseline,234,0,2,20,7,11,11,19,2,6,False,8,42,6,2
baseline,234,0,2,21,3,4,8,33,2,8,False,6,40,8,2
baseline,234,0,2,22,0,0,0,48,2,10,False,4,38,10,2
baseline,234,0,2,23,0,0,0,48,2,12,False,2,36,12,2
baseline,234,0,2,24,0,0,0,48,2,14,False,0,34,14,2
baseline,235,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,235,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,235,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,235,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,235,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,235,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,235,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,235,0,2,6,22,14,5,7,1,2,False,36,46,2,1
baseline,235,0,2,7,18,14,5,11,1,3,False,34,44,4,1
baseline,235,0,2,8,18,12,7,11,1,3,False,32,42,6,1
baseline,235,0,2,9,18,11,7,12,1,3,False,30,40,8,1
baseline,235,0,2,10,15,9,7,17,1,4,False,28,38,10,1
baseline,235,0,2,11,13,8,10,17,1,5,False,26,36,12,1
baseline,235,0,2,12,13,6,12,17,1,5,False,24,34,14,1
baseline,235,0,2,13,13,2,10,23,1,6,False,22,32,16,1
baseline,235,0,2,14,4,3,5,36,1,8,False,20,30,18,1
baseline,235,0,2,15,0,2,1,45,1,10,False,18,28,20,1
baseline,235,0,2,16,0,0,0,48,1,12,False,16,26,22,1
baseline,235,0,2,17,0,0,0,48,1,14,False,14,24,24,1
baseline,235,0,2,18,0,0,0,48,1,16,False,12,22,26,1
baseline,235,0,2,19,0,0,0,48,1,18,False,10,20,28,1
baseline,235,0,2,20,0,0,0,48,1,20,False,8,18,30,1
baseline,235,0,2,21,0,0,0,48,1,22,False,6,16,32,1
baseline,235,0,2,22,0,0,0,48,1,24,False,4,14,34,1
baseline,235,0,2,23,0,0,0,48,1,26,False,2,12,36,1
baseline,235,0,2,24,0,0,0,48,2,29,False,0,46,2,2
baseline,236,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,236,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,236,0,2,1,32,7,4,5,1,1,False,46,46,2,1
baseline,236,0,2,2,32,5,6,5,1,1,False,44,44,4,1
baseline,236,0,2,3,29,7,4,8,1,2,False,42,42,6,1
baseline,236,0,2,4,25,7,6,10,1,3,False,40,40,8,1
baseline,236,0,2,5,24,8,5,11,1,4,False,38,38,10,1
baseline,236,0,2,6,21,4,5,18,1,6,False,36,36,12,1
baseline,236,0,2,7,15,6,5,22,1,7,False,34,34,14,1
baseline,236,0,2,8,6,4,6,32,1,9,False,32,32,16,1
baseline,236,0,2,9,0,0,2,46,1,11,False,30,30,18,1
baseline,236,0,2,10,0,0,0,48,1,13,False,28,28,20,1
baseline,236,0,2,11,0,0,0,48,1,15,False,26,26,22,1
baseline,236,0,2,12,0,0,0,48,1,17,False,24,24,24,1
baseline,236,0,2,13,0,0,0,48,1,19,False,22,22,26,1
baseline,236,0,2,14,0,0,0,48,1,21,False,20,20,28,1
baseline,236,0,2,15,0,0,0,48,1,23,False,18,18,30,1
baseline,236,0,2,16,0,0,0,48,1,25,False,16,16,32,1
baseline,236,0,2,17,0,0,0,48,1,27,False,14,14,34,1
baseline,236,0,2,18,0,0,0,48,1,29,False,12,12,36,1
baseline,236,0,2,19,0,0,0,48,1,31,False,10,10,38,1
baseline,236,0,2,20,0,0,0,48,2,34,False,8,46,2,2
baseline,236,0,2,21,0,0,0,48,2,36,False,6,44,4,2
baseline,236,0,2,22,0,0,0,48,2,38,False,4,42,6,2
baseline,236,0,2,23,0,0,0,48,2,40,False,2,40,8,2
baseline,236,0,2,24,0,0,0,48,2,42,False,0,38,10,2
baseline,237,0,2,-1,39,3,3,3,0,0,False,50,39,9,0
baseline,237,0,2,0,37,5,3,3,0,0,False,48,37,11,0
baseline,237,0,2,1,35,7,3,3,0,0,False,46,35,13,0
baseline,237,0,2,2,33,9,3,3,0,0,False,44,33,15,0
baseline,237,0,2,3,31,11,3,3,0,0,False,42,31,17,0
baseline,237,0,2,4,29,13,3,3,0,0,False,40,29,19,0
baseline,237,0,2,5,27,15,3,3,0,0,False,38,27,21,0
baseline,237,0,2,6,25,17,3,3,0,0,False,36,25,23,0
baseline,237,0,2,7,23,16,5,4,1,1,False,34,46,2,1
baseline,237,0,2,8,23,14,7,4,1,1,False,32,44,4,1
baseline,237,0,2,9,21,14,7,6,1,3,False,30,42,6,1
baseline,237,0,2,10,21,13,7,7,1,3,False,28,40,8,1
baseline,237,0,2,11,21,12,7,8,1,3,False,26,38,10,1
baseline,237,0,2,12,13,11,8,16,2,6,False,24,46,2,2
baseline,237,0,2,13,10,11,7,20,2,7,False,22,44,4,2
